id,gender_x,masterCategory_x,subCategory_x,articleType_x,baseColour_x,season_x,year_x,usage_x,productDisplayName_x,Unnamed: 0,gender_y,masterCategory_y,subCategory_y,articleType_y,baseColour_y,season_y,year_y,usage_y,productDisplayName_y,price,url
49846,Men,Accessories,Watches,Watches,Black,Winter,2016,Casual,Q&Q Men Black Dial Analog Watch,20772,Men,Accessories,Watches,Watches,Black,Winter,2016,Casual,Q&Q Men Black Dial Analog Watch,1044.99,http://assets.myntassets.com/v1/images/style/properties/e566428b7c30edf8f4f48db737a9f8af_images.jpg
22113,Women,Footwear,Shoes,Sports Shoes,White,Fall,2011,Sports,Reebok Women Fusion Runner White Sports Shoes,20795,Women,Footwear,Shoes,Sports Shoes,White,Fall,2011,Sports,Reebok Women Fusion Runner White Sports Shoes,942.75,http://assets.myntassets.com/v1/images/style/properties/efa31ca06e4d74d49417f41bdc6f920a_images.jpg
52056,Men,Apparel,Topwear,Tshirts,Purple,Summer,2012,Casual,Myntra Men Purple T-shirt,20819,Men,Apparel,Topwear,Tshirts,Purple,Summer,2012,Casual,Myntra Men Purple T-shirt,2165.5,http://assets.myntassets.com/v1/images/style/properties/Myntra-Men-Purple-T-shirt_b941cd78e55ac352efea1ee5fbadfc14_images.jpg
38489,Women,Accessories,Belts,Belts,Yellow,Summer,2012,Casual,Baggit Women Yellow Baaz Moly Belt,20822,Women,Accessories,Belts,Belts,Yellow,Summer,2012,Casual,Baggit Women Yellow Baaz Moly Belt,158.9,http://assets.myntassets.com/v1/images/style/properties/823e13fd9108441ab009c038e341071f_images.jpg
22321,Women,Apparel,Topwear,Tshirts,White,Fall,2011,Casual,Wildcraft Women Solid White Tshirt,20834,Women,Apparel,Topwear,Tshirts,White,Fall,2011,Casual,Wildcraft Women Solid White Tshirt,2696.5,http://assets.myntassets.com/v1/images/style/properties/b5cb17ad49b93df68356b0d8555328dd_images.jpg
6491,Men,Footwear,Shoes,Casual Shoes,Brown,Winter,2018,Casual,Red Tape Men Brown Shoes,20838,Men,Footwear,Shoes,Casual Shoes,Brown,Winter,2018,Casual,Red Tape Men Brown Shoes,2620.25,http://assets.myntassets.com/v1/images/style/properties/Red-Tape-Men-Brown-Shoes_092625491f319ea6d48046b0660e7792_images.jpg
26721,Men,Apparel,Topwear,Tshirts,Black,Summer,2012,Casual,Puma Men Fine Striped Black T-shirt,20849,Men,Apparel,Topwear,Tshirts,Black,Summer,2012,Casual,Puma Men Fine Striped Black T-shirt,877.99,http://assets.myntassets.com/v1/images/style/properties/101f1e3addd2a3b7f0e9b7b70202e8a6_images.jpg
11391,Men,Apparel,Topwear,Tshirts,Black,Fall,2011,Casual,United Colors of Benetton Men Black Polo T-shirt,20865,Men,Apparel,Topwear,Tshirts,Black,Fall,2011,Casual,United Colors of Benetton Men Black Polo T-shirt,1865.99,http://assets.myntassets.com/v1/images/style/properties/308cf9672c41add147df7ef6b3ea729f_images.jpg
4154,Men,Footwear,Shoes,Sports Shoes,White,Summer,2011,Sports,Nike Men's Vapour Club White Grey Shoe,20879,Men,Footwear,Shoes,Sports Shoes,White,Summer,2011,Sports,Nike Men's Vapour Club White Grey Shoe,2463.5,http://assets.myntassets.com/v1/images/style/properties/bcd8c11694e7ab0875915a67ae85115a_images.jpg
6267,Women,Apparel,Topwear,Tshirts,Black,Summer,2011,Casual,Lee Women's Monica Black T-shirt,20909,Women,Apparel,Topwear,Tshirts,Black,Summer,2011,Casual,Lee Women's Monica Black T-shirt,2204.99,http://assets.myntassets.com/v1/images/style/properties/6f244f7904450765f0ed5ff9695d6e7f_images.jpg
27899,Women,Apparel,Topwear,Tops,Purple,Summer,2012,Casual,Scullers For Her Women Purple Top,20911,Women,Apparel,Topwear,Tops,Purple,Summer,2012,Casual,Scullers For Her Women Purple Top,1184.49,http://assets.myntassets.com/v1/images/style/properties/a1804e9913202a17a9c857d53a1f4914_images.jpg
17630,Unisex,Accessories,Accessories,Messenger Bag,Black,Fall,2011,Casual,Puma Unisex Jamaica Lifestyle Black Messenger Bag,20912,Unisex,Accessories,Accessories,Messenger Bag,Black,Fall,2011,Casual,Puma Unisex Jamaica Lifestyle Black Messenger Bag,2558.85,http://assets.myntassets.com/v1/images/style/properties/Puma-Unisex-Jamaica-Lifestyle-Black-Handbag10a8c143e74c011295ba87fde67ac4d4_images.jpg
54557,Women,Apparel,Topwear,Kurtas,Purple,Summer,2012,Ethnic,Global Desi Women Purple & White Kurta,20919,Women,Apparel,Topwear,Kurtas,Purple,Summer,2012,Ethnic,Global Desi Women Purple & White Kurta,2173.49,http://assets.myntassets.com/v1/images/style/properties/Global-Desi-Women-Multi-Coloured-Kurta_dec9d7325eb03e12ee475842387465bf_images.jpg
32577,Women,Apparel,Dress,Dresses,Grey,Summer,2012,Casual,ONLY Women Toronto Grey Printed Dress,20937,Women,Apparel,Dress,Dresses,Grey,Summer,2012,Casual,ONLY Women Toronto Grey Printed Dress,2980.25,http://assets.myntassets.com/v1/images/style/properties/ONLY-Women-Toronto-Grey-Printed-Dress_303e22dd0121ffcd290032fe21e2a5c7_images.jpg
4702,Unisex,Accessories,Watches,Watches,Black,Winter,2016,Sports,ADIDAS Unisex Toronto 3-Hand Black Watch,20944,Unisex,Accessories,Watches,Watches,Black,Winter,2016,Sports,ADIDAS Unisex Toronto 3-Hand Black Watch,2783.95,http://assets.myntassets.com/v1/images/style/properties/55a11cebff134745b6662f0e78b53ffe_images.jpg
14041,Men,Apparel,Topwear,Shirts,Brown,Winter,2016,Casual,Flying Machine Men Check Brown Shirts,20958,Men,Apparel,Topwear,Shirts,Brown,Winter,2016,Casual,Flying Machine Men Check Brown Shirts,1844.25,http://assets.myntassets.com/v1/images/style/properties/27873ace8ef5729fecb574db75480eb0_images.jpg
53786,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2012,Casual,Puma Men Navy Blue T-shirt,20959,Men,Apparel,Topwear,Tshirts,Navy Blue,Summer,2012,Casual,Puma Men Navy Blue T-shirt,544.49,http://assets.myntassets.com/v1/images/style/properties/b438836bfe961a93b094427b6cb03a9a_images.jpg
7173,Men,Apparel,Topwear,Shirts,Black,Fall,2011,Casual,Scullers Men Scul Black White Shirt,20979,Men,Apparel,Topwear,Shirts,Black,Fall,2011,Casual,Scullers Men Scul Black White Shirt,1164.75,http://assets.myntassets.com/v1/images/style/properties/efda39f3735a6592a3c82d2761d9e00b_images.jpg
13056,Women,Accessories,Watches,Watches,Burgundy,Winter,2016,Casual,Fastrack Women Burgundy Dial Watch 2166SL02,20984,Women,Accessories,Watches,Watches,Burgundy,Winter,2016,Casual,Fastrack Women Burgundy Dial Watch 2166SL02,207.49,http://assets.myntassets.com/v1/images/style/properties/5d5e8be462e628a2289a5787a243e7b0_images.jpg
12184,Men,Apparel,Topwear,Shirts,Red,Fall,2011,Casual,Basics Men Red Slim Fit Checked Shirt,20986,Men,Apparel,Topwear,Shirts,Red,Fall,2011,Casual,Basics Men Red Slim Fit Checked Shirt,1961.75,http://assets.myntassets.com/v1/images/style/properties/a213a56cbd51637e03926312294023e1_images.jpg
19108,Men,Apparel,Topwear,Tshirts,Beige,Summer,2016,Casual,Campbell Men Pack of 3 Solid Tshirts,21011,Men,Apparel,Topwear,Tshirts,Beige,Summer,2016,Casual,Campbell Men Pack of 3 Solid Tshirts,2346.85,http://assets.myntassets.com/v1/images/style/properties/89eb2890fcaeee52a8b71bbcbdf4d468_images.jpg
49678,Women,Accessories,Eyewear,Sunglasses,White,Winter,2016,Casual,United Colors of Benetton Women Sunglass,21012,Women,Accessories,Eyewear,Sunglasses,White,Winter,2016,Casual,United Colors of Benetton Women Sunglass,2135.99,http://assets.myntassets.com/v1/images/style/properties/United-Colors-of-Benetton-Men-White-Sunglass_fb18d213dea5a1b2aa0cbbbf031110fb_images.jpg
5072,Women,Accessories,Watches,Watches,Black,Winter,2016,Casual,Being Human Women Black Silicon Strap with Stones Watch,21036,Women,Accessories,Watches,Watches,Black,Winter,2016,Casual,Being Human Women Black Silicon Strap with Stones Watch,2496,http://assets.myntassets.com/v1/images/style/properties/7bf01601fe946c76f87ab7a0fa8d4b90_images.jpg
3385,Women,Accessories,Bags,Handbags,Brown,Winter,2015,Casual,Murcia Brown Self Design Shoulder Bag,21046,Women,Accessories,Bags,Handbags,Brown,Winter,2015,Casual,Murcia Brown Self Design Shoulder Bag,985.95,http://assets.myntassets.com/v1/images/style/properties/647500b7c5289d2a0c726fc8bd0d237a_images.jpg
43170,Men,Accessories,Watches,Watches,Steel,Winter,2016,Casual,Fastrack Men Steel Watch,21051,Men,Accessories,Watches,Watches,Steel,Winter,2016,Casual,Fastrack Men Steel Watch,1563.75,http://assets.myntassets.com/v1/images/style/properties/7b0f1e7012bfababa0e9239f174cf7ba_images.jpg
5885,Men,Apparel,Topwear,Tshirts,Black,Summer,2011,Casual,Puma Men's Ducati Graphic Black T-shirt,21093,Men,Apparel,Topwear,Tshirts,Black,Summer,2011,Casual,Puma Men's Ducati Graphic Black T-shirt,355.49,http://assets.myntassets.com/v1/images/style/properties/b32ac929b74713ea84930e79d7530e86_images.jpg
28684,Men,Apparel,Topwear,Tshirts,Cream,Summer,2012,Casual,Proline Men Cream-Coloured Sleeveless T-shirt with Printed Detail,21111,Men,Apparel,Topwear,Tshirts,Cream,Summer,2012,Casual,Proline Men Cream-Coloured Sleeveless T-shirt with Printed Detail,386.49,http://assets.myntassets.com/v1/images/style/properties/46f393cf629568d89e79574a51fac5e3_images.jpg
8594,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011,Casual,Scullers Men Navy Blue Polo T-Shirts,21114,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011,Casual,Scullers Men Navy Blue Polo T-Shirts,1755.5,http://assets.myntassets.com/v1/images/style/properties/b3ae87595a705cdfd29d46252e78d402_images.jpg
22944,Unisex,Accessories,Watches,Watches,Black,Winter,2016,Casual,Fastrack Unisex Black Casual Watch,21124,Unisex,Accessories,Watches,Watches,Black,Winter,2016,Casual,Fastrack Unisex Black Casual Watch,2853.95,http://assets.myntassets.com/v1/images/style/properties/ff43ead371d5cc5a96d4fb5a75ba94ea_images.jpg
55218,Women,Personal Care,Lips,Lip Liner,Black,Spring,2017,Casual,Lakme Absolute Forever Silk Expresso Lip Liner 06,21149,Women,Personal Care,Lips,Lip Liner,Black,Spring,2017,Casual,Lakme Absolute Forever Silk Expresso Lip Liner 06,1032.99,http://assets.myntassets.com/assets/images/55218/2018/3/9/11520591741905-Lakme-Absolute-Forever-Silk-Expresso-Lip-Liner-06-8701520591741858-1.jpg
57917,Men,Accessories,Socks,Socks,White,Summer,2016,Casual,Fruit of the Loom Men White Pack of Three Socks,21163,Men,Accessories,Socks,Socks,White,Summer,2016,Casual,Fruit of the Loom Men White Pack of Three Socks,2044.5,http://assets.myntassets.com/v1/images/style/properties/Fruit-of-the-Loom-Men-White-Pack-of-Three-Socks_8b703c77e065e0c626c7c630ae020abf_images.jpg
15990,Men,Apparel,Topwear,Shirts,Black,Fall,2011,Casual,Turtle Solid Men Black Shirt,21189,Men,Apparel,Topwear,Shirts,Black,Fall,2011,Casual,Turtle Solid Men Black Shirt,1488.95,http://assets.myntassets.com/v1/images/style/properties/96a50f28bcf699ae6af57a733955cac2_images.jpg
56697,Men,Apparel,Topwear,Kurtas,Black,Summer,2012,Ethnic,Fabindia Men Black Kurta,21203,Men,Apparel,Topwear,Kurtas,Black,Summer,2012,Ethnic,Fabindia Men Black Kurta,525.99,http://assets.myntassets.com/v1/images/style/properties/Fabindia-Men-Black-Kurta_9ca89d09335edf4c119a525f41091307_images.jpg
50560,Men,Apparel,Innerwear,Briefs,Black,Summer,2016,Casual,Chromozome Men Pack of Two Briefs,21214,Men,Apparel,Innerwear,Briefs,Black,Summer,2016,Casual,Chromozome Men Pack of Two Briefs,1694.9,http://assets.myntassets.com/v1/images/style/properties/Chromozome-Men-Black-Pack-of-Two-Briefs_aaeea9aeccc7548cfb737f72895a8817_images.jpg
19933,Men,Accessories,Accessories,Accessory Gift Set,Red,Fall,2011,Formal,Reid & Taylor Men Formal Red Tie+Cufflink+Pocket square - Combo Pack,21227,Men,Accessories,Accessories,Accessory Gift Set,Red,Fall,2011,Formal,Reid & Taylor Men Formal Red Tie+Cufflink+Pocket square - Combo Pack,1431,http://assets.myntassets.com/v1/images/style/properties/37ea47ca6775d47ab26491965d824540_images.jpg
24085,Men,Apparel,Topwear,Sweatshirts,White,Fall,2011,Casual,Manchester United Men White Sweatshirt,21241,Men,Apparel,Topwear,Sweatshirts,White,Fall,2011,Casual,Manchester United Men White Sweatshirt,2871.95,http://assets.myntassets.com/v1/images/style/properties/d3f5c800e5ae551a3bf23d6dd4965597_images.jpg
20041,Women,Accessories,Bags,Handbags,Grey,Fall,2011,Casual,United Colors of Benetton Women Solid Grey Handbags,21273,Women,Accessories,Bags,Handbags,Grey,Fall,2011,Casual,United Colors of Benetton Women Solid Grey Handbags,533.25,http://assets.myntassets.com/v1/images/style/properties/9aa8421598264cb186663ff16dea71b1_images.jpg
34441,Women,Apparel,Topwear,Tshirts,Yellow,Summer,2012,Casual,Myntra Women Peace Love Chocolate Yellow T-shirt,21286,Women,Apparel,Topwear,Tshirts,Yellow,Summer,2012,Casual,Myntra Women Peace Love Chocolate Yellow T-shirt,1059.75,http://assets.myntassets.com/v1/images/style/properties/70960cd79b4bc54a0b1f486c27d3a92f_images.jpg
55476,Women,Personal Care,Lips,Lip Liner,Pink,Spring,2017,Casual,Revlon Colorstay Nudes Lip Liner,21296,Women,Personal Care,Lips,Lip Liner,Pink,Spring,2017,Casual,Revlon Colorstay Nudes Lip Liner,445.9,http://assets.myntassets.com/v1/images/style/properties/Revlon-Colorstay-Nudes-Lip-Liner_d333c7fe5cbd3b16dbc2532fd22d35c1_images.jpg
53775,Men,Apparel,Topwear,Tshirts,Red,Summer,2012,Casual,Puma Men Soft Red T-shirt,21335,Men,Apparel,Topwear,Tshirts,Red,Summer,2012,Casual,Puma Men Soft Red T-shirt,2062.5,http://assets.myntassets.com/v1/images/style/properties/Puma-Men-Soft-Red-Polo-T-shirt_dfd045717056bf3ac29ac6f657b76191_images.jpg
1879,Men,Apparel,Topwear,Tshirts,Red,Winter,2010,Casual,FIFA Mens 1982 Spain Red T-shirt,21336,Men,Apparel,Topwear,Tshirts,Red,Winter,2010,Casual,FIFA Mens 1982 Spain Red T-shirt,2083,http://assets.myntassets.com/v1/images/style/properties/9730356516e09e5be3bdf6cf4667cbc7_images.jpg
46095,Women,Footwear,Flip Flops,Flip Flops,Blue,Summer,2012,Casual,ADIDAS Women Blue Cherryanda Flip Flops,21342,Women,Footwear,Flip Flops,Flip Flops,Blue,Summer,2012,Casual,ADIDAS Women Blue Cherryanda Flip Flops,1598.95,http://assets.myntassets.com/v1/images/style/properties/2fa9c1fa5983a2f3524f3692d0cb92a1_images.jpg
54134,Women,Footwear,Shoes,Heels,Brown,Winter,2012,Casual,Rocia Women Brown Heels,21373,Women,Footwear,Shoes,Heels,Brown,Winter,2012,Casual,Rocia Women Brown Heels,2209.85,http://assets.myntassets.com/v1/images/style/properties/32941ca5a2d6c07dcfb5df625a4761e0_images.jpg
15736,Men,Footwear,Shoes,Casual Shoes,White,Fall,2011,Casual,Nike Men Sweet Classic high White Casual Shoes,21401,Men,Footwear,Shoes,Casual Shoes,White,Fall,2011,Casual,Nike Men Sweet Classic high White Casual Shoes,2207.5,http://assets.myntassets.com/v1/images/style/properties/1abefc4e6f0f5edd9f35b0574e4671f4_images.jpg
26389,Men,Apparel,Topwear,Shirts,Magenta,Summer,2012,Formal,Turtle Men Check Magenta Shirt,21440,Men,Apparel,Topwear,Shirts,Magenta,Summer,2012,Formal,Turtle Men Check Magenta Shirt,22.49,http://assets.myntassets.com/v1/images/style/properties/db45eb00cdbe68d59b510396b8c1e4b0_images.jpg
22943,Unisex,Accessories,Watches,Watches,Blue,Winter,2016,Casual,Fastrack Unisex Blue Dial Watch 9915PP01,21465,Unisex,Accessories,Watches,Watches,Blue,Winter,2016,Casual,Fastrack Unisex Blue Dial Watch 9915PP01,2332.9,http://assets.myntassets.com/v1/images/style/properties/59c6296c3c30336261cc31a4d6e8fb5b_images.jpg
9687,Men,Apparel,Topwear,Tshirts,White,Fall,2011,Casual,ADIDAS Men Ess 3s White T-Shirt,21466,Men,Apparel,Topwear,Tshirts,White,Fall,2011,Casual,ADIDAS Men Ess 3s White T-Shirt,58.99,http://assets.myntassets.com/v1/images/style/properties/2086d305df733c29c467bb498955d0bc_images.jpg
44997,Men,Accessories,Watches,Watches,Grey,Winter,2016,Casual,Maxima Men Scuba Digital Watch,21476,Men,Accessories,Watches,Watches,Grey,Winter,2016,Casual,Maxima Men Scuba Digital Watch,952.75,http://assets.myntassets.com/v1/images/style/properties/075dc8a3f3186bce976c7c7c40c03857_images.jpg
8593,Men,Apparel,Topwear,Tshirts,Black,Fall,2011,Casual,Scullers Men Black Polo T-Shirts,21484,Men,Apparel,Topwear,Tshirts,Black,Fall,2011,Casual,Scullers Men Black Polo T-Shirts,2671.5,http://assets.myntassets.com/v1/images/style/properties/8f1dbdc8be58b28296a6c26dabf45afb_images.jpg
56238,Men,Apparel,Loungewear and Nightwear,Night suits,Navy Blue,Summer,2016,Casual,SDL by Sweet Dreams Men Navy & Grey Lounge Set,21521,Men,Apparel,Loungewear and Nightwear,Night suits,Navy Blue,Summer,2016,Casual,SDL by Sweet Dreams Men Navy & Grey Lounge Set,1679.75,http://assets.myntassets.com/v1/images/style/properties/SDL-by-Sweet-Dreams-Men-Navy---Grey-Lounge-Set_7b37ec82c47563325adfb1b122d06115_images.jpg
53578,Women,Accessories,Watches,Watches,White,Winter,2016,Casual,Q&Q Women White Dial Watch,21532,Women,Accessories,Watches,Watches,White,Winter,2016,Casual,Q&Q Women White Dial Watch,1257,http://assets.myntassets.com/v1/images/style/properties/Q-Q-Women-White-Dial-Watch_0ba8bfb501be5b13ae4ad25d733fc525_images.jpg
11730,Men,Apparel,Topwear,Tshirts,Yellow,Fall,2011,Casual,Lee Men Solid Yellow T-shirt,21544,Men,Apparel,Topwear,Tshirts,Yellow,Fall,2011,Casual,Lee Men Solid Yellow T-shirt,1254.95,http://assets.myntassets.com/v1/images/style/properties/7a2ac80c4e4b608540b68376d5e48e40_images.jpg
53585,Men,Accessories,Watches,Watches,Blue,Winter,2016,Casual,Q&Q Men Blue Dial Watch,21547,Men,Accessories,Watches,Watches,Blue,Winter,2016,Casual,Q&Q Men Blue Dial Watch,2184.85,http://assets.myntassets.com/v1/images/style/properties/Q-Q-Men-Blue-Dial-Watch_2503eb3e05530e1257327b0c286a9fd6_images.jpg
28028,Men,Apparel,Innerwear,Briefs,Blue,Summer,2016,Casual,Jockey ELANCE Mens Blue Brief 1005,21567,Men,Apparel,Innerwear,Briefs,Blue,Summer,2016,Casual,Jockey ELANCE Mens Blue Brief 1005,459.25,http://assets.myntassets.com/v1/images/style/properties/5e105edc1ed128d7b0295e68f5ae615f_images.jpg
11166,Men,Apparel,Topwear,Shirts,Purple,Fall,2011,Formal,John Miller Men Solid Purple Shirt,21603,Men,Apparel,Topwear,Shirts,Purple,Fall,2011,Formal,John Miller Men Solid Purple Shirt,2388,http://assets.myntassets.com/v1/images/style/properties/75449a8ddf152549b4c0605fbfcae276_images.jpg
46601,Women,Footwear,Shoes,Heels,Gold,Winter,2012,Casual,Catwalk Women Gold Coloured Heels,21631,Women,Footwear,Shoes,Heels,Gold,Winter,2012,Casual,Catwalk Women Gold Coloured Heels,1970.25,http://assets.myntassets.com/v1/images/style/properties/741fb0daaebb25429b2a50c373eaf059_images.jpg
24275,Men,Apparel,Topwear,Tshirts,White,Summer,2012,Casual,Quiksilver Men Basic White T-shirt,21659,Men,Apparel,Topwear,Tshirts,White,Summer,2012,Casual,Quiksilver Men Basic White T-shirt,1169.95,http://assets.myntassets.com/v1/images/style/properties/c5c4b9e26a0ea406bdc0abf05abd8053_images.jpg
38840,Women,Apparel,Dress,Dresses,Black,Summer,2012,Casual,Latin Quarters Women Navy Blue & White Printed Dress,21696,Women,Apparel,Dress,Dresses,Black,Summer,2012,Casual,Latin Quarters Women Navy Blue & White Printed Dress,119.25,http://assets.myntassets.com/v1/images/style/properties/146fdf57d07774764e9fb665d7926bd3_images.jpg
7384,Men,Footwear,Shoes,Casual Shoes,Brown,Winter,2018,Casual,Red Tape Men Brown Casual Shoes,21716,Men,Footwear,Shoes,Casual Shoes,Brown,Winter,2018,Casual,Red Tape Men Brown Casual Shoes,1781.75,http://assets.myntassets.com/v1/images/style/properties/Red-Tape-Men-Casual-Shoes_6c7fee627b10b0ff5a2a9ecfcd3e4371_images.jpg
3724,Women,Apparel,Topwear,Tshirts,Green,Summer,2011,Casual,Lee Women's Green T-shirt,21721,Women,Apparel,Topwear,Tshirts,Green,Summer,2011,Casual,Lee Women's Green T-shirt,341.75,http://assets.myntassets.com/v1/images/style/properties/ef7fcd77b73dc1b4a238ad659c015d97_images.jpg
49020,Women,Accessories,Jewellery,Ring,Silver,Fall,2012,Casual,Lucera Women Set of Two Silver Ring,21789,Women,Accessories,Jewellery,Ring,Silver,Fall,2012,Casual,Lucera Women Set of Two Silver Ring,1951.49,http://assets.myntassets.com/v1/images/style/properties/Lucera-Women-Set-of-Two-Silver-Ring_68fe3ac4043e3992888535500c9173ec_images.jpg
18682,Men,Apparel,Innerwear,Briefs,Black,Summer,2016,Casual,Hanes Men Black Premium Bikini Briefs,21791,Men,Apparel,Innerwear,Briefs,Black,Summer,2016,Casual,Hanes Men Black Premium Bikini Briefs,722.49,http://assets.myntassets.com/v1/images/style/properties/6f35cf040a90fc503daa88603439f8da_images.jpg
59080,Women,Apparel,Innerwear,Briefs,White,Summer,2017,Casual,Peri Peri Women White Brief,21808,Women,Apparel,Innerwear,Briefs,White,Summer,2017,Casual,Peri Peri Women White Brief,1899.9,http://assets.myntassets.com/v1/images/style/properties/Peri-Peri-Women-White-Brief_9171468e4f39fab9a0f5ab8f01e2b2d3_images.jpg
4368,Men,Apparel,Topwear,Tshirts,Grey,Summer,2011,Casual,Free Authority Men's Hip Skull Cool Charcoal T-shirt,21858,Men,Apparel,Topwear,Tshirts,Grey,Summer,2011,Casual,Free Authority Men's Hip Skull Cool Charcoal T-shirt,1148.49,http://assets.myntassets.com/v1/images/style/properties/80f9c47afee8c5a799fa5487a69641aa_images.jpg
4966,Men,Apparel,Topwear,Tshirts,White,Summer,2011,Casual,Gini and Jony Boy's Kalkin White Brown Infant Kidswear,21861,Men,Apparel,Topwear,Tshirts,White,Summer,2011,Casual,Gini and Jony Boy's Kalkin White Brown Infant Kidswear,2353.49,http://assets.myntassets.com/v1/images/style/properties/ea39c755d8307df2fd09c844f4d9df81_images.jpg
