id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,price
31715,Women,Accessories,Jewellery,Earrings,Silver,Winter,2016,Ethnic,Fabindia Women Anusuya Silver Earrings,2643.9
24066,Men,Apparel,Topwear,Shirts,Blue,Fall,2011,Casual,Locomotive Men Checked Blue Shirt,2969.99
59898,Women,Apparel,Topwear,Tops,Black,Fall,2012,Casual,Femella Women Black Top,789.99
52582,Women,Accessories,Bags,Clutches,Off White,Summer,2012,Casual,Mod'acc Women Off White Clutch,23.9
9701,Men,Footwear,Shoes,Formal Shoes,Black,Winter,2015,Formal,Hush Puppies Men Falcon Black Formal Shoes,58.49
14853,Women,Accessories,Wallets,Wallets,Maroon,Summer,2011,Casual,United Colors of Benetton Women Solid Maroon Wallets,2089.95
40757,Women,Footwear,Flip Flops,Flip Flops,Multi,Winter,2012,Casual,Roxy Women Multi Coloured Flip Flops,604
56940,Women,Footwear,Shoes,Heels,Brown,Winter,2012,Casual,HM Women Brown Flats,2947.5
31228,Women,Apparel,Bottomwear,Capris,Black,Fall,2013,Sports,Puma Women Black Basic Capris,1815.75
48206,Men,Accessories,Eyewear,Sunglasses,Black,Winter,2016,Casual,United Colors of Benetton Men Black Sunglasses,1870.95
6002,Men,Apparel,Topwear,Shirts,Grey,Summer,2011,Casual,Highlander Men Grey Blue Black Checked Shirt,1686.25
56858,Men,Footwear,Flip Flops,Flip Flops,Black,Summer,2012,Casual,United Colors of Benetton Men Black Flip Flops,49.99
19824,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,2011,Casual,U.S. Polo Assn. Men Check Navy Blue Shirt,758.95
2940,Women,Apparel,Topwear,Tops,Maroon,Fall,2010,Casual,DUSG Women Peacock Ladies Organic Cotton Top,475.9
7451,Men,Apparel,Topwear,Tshirts,White,Summer,2011,Casual,Proline Men White Polo T-shirt,1302.5
28099,Men,Apparel,Innerwear,Briefs,White,Summer,2016,Casual,Jockey MC Men White Y Front Briefs 8003,2893.25
15800,Men,Apparel,Innerwear,Briefs,Khaki,Summer,2016,Casual,Facit Men Mid- Rise BF Khaki Briefs,2670
6432,Men,Footwear,Shoes,Casual Shoes,Red,Summer,2011,Casual,Lotto Men's Canvas Red White Shoe,2612.49
34918,Women,Apparel,Topwear,Dupatta,Brown,Summer,2012,Ethnic,Fabindia Brown Dupatta,9.75
29216,Women,Accessories,Socks,Socks,White,Fall,2014,Sports,Fila Women White Socks,2179
20119,Women,Apparel,Topwear,Tops,Blue,Fall,2011,Casual,Wrangler Women Lace Blue Top,1622.9
52023,Men,Apparel,Topwear,Jackets,Black,Summer,2012,Travel,Just Natural Unisex Black Photographers Jacket,743.9
33296,Men,Apparel,Topwear,Shirts,Navy Blue,Summer,2012,Casual,Arrow Sport Men Check Navy Blue Slim Fit Shirt,1940.25
11694,Men,Apparel,Topwear,Shirts,Brown,Fall,2011,Casual,Lee Men Brown Check Shirt,73.9
23667,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,2011,Casual,Spykar Men Navy Blue Check Shirt,1487.49
24299,Unisex,Footwear,Shoes,Casual Shoes,Grey,Summer,2013,Casual,Converse Unisex Grey CT Oxford Ox Casual Shoes,1975.85
34192,Men,Apparel,Topwear,Tshirts,Red,Summer,2012,Casual,Proline Men Striped Red & Blue Polo T-shirt,2393.25
4331,Unisex,Apparel,Topwear,Tshirts,Orange,Summer,2011,Casual,Tantra Kid's Unisex Naughty Crime Orange Kidswear,236
34782,Women,Accessories,Bags,Handbags,White,Summer,2015,Casual,Be For Bag Women Pack of 3 Bags,2444.5
14855,Women,Accessories,Wallets,Wallets,Maroon,Summer,2011,Casual,United Colors of Benetton Women Solid Maroon Wallets,777
25192,Women,Accessories,Bags,Handbags,Beige,Winter,2015,Casual,Lino Perros Women Classic Beige Handbag,2327.99
7284,Men,Apparel,Topwear,Tshirts,White,Spring,2013,Casual,Nirvana Men's Live White Melange T-shirt,2793.9
24383,Women,Apparel,Topwear,Kurtas,Turquoise Blue,Fall,2011,Ethnic,Folklore Women Turquoise Blue Printed Kurta,1811.95
8468,Women,Apparel,Topwear,Tunics,Black,Fall,2011,Casual,Scullers For Her Women Layered Black Tunics,346.9
12982,Women,Footwear,Flip Flops,Flip Flops,Black,Fall,2011,Casual,ADIDAS Women Calo 3  Black Flip Flops,1014.95
21494,Women,Accessories,Bags,Handbags,Black,Winter,2015,Casual,Kiara Women Steel Strap Black Handbag,858.95
32427,Men,Apparel,Bottomwear,Shorts,Black,Summer,2010,Casual,ADIDAS Men Black 3/4 Length Pants,2173
52501,Women,Apparel,Loungewear and Nightwear,Baby Dolls,Red,Winter,2015,Casual,Red Rose Red Nightdress,2399.95
13745,Men,Apparel,Topwear,Shirts,Blue,Fall,2011,Formal,Belmonte Men Solid Blue Shirts,1268.85
41439,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2012,Sports,Lee Cooper Men Black Sports Shoes,29.85
46115,Men,Footwear,Shoes,Casual Shoes,Olive,Summer,2012,Casual,ADIDAS Men Olive Court Evo Shoes,165.25
4966,Men,Apparel,Topwear,Tshirts,White,Summer,2011,Casual,Gini and Jony Boy's Kalkin White Brown Infant Kidswear,2353.49
56494,Women,Personal Care,Nails,Nail Polish,Pink,Spring,2017,,Streetwear Quick Dry Violet Dreams Nail Polish 12,405.99
31183,Men,Accessories,Accessories,Accessory Gift Set,Brown,Summer,2012,Casual,Cabarelli Men Accessory Gift Set,1607.49
3399,Women,Accessories,Bags,Handbags,Yellow,Winter,2015,Casual,Murcia Women Yellow Handbag,1236.85
8729,Men,Apparel,Topwear,Shirts,Green,Fall,2011,Casual,Indigo Nation Men Checks Blue Shirt,1431.95
6725,Unisex,Footwear,Shoes,Casual Shoes,Grey,Summer,2011,Casual,Puma Unisex Scrunch Grey Shoe,668.99
42248,Women,Apparel,Topwear,Tops,Pink,Summer,2012,Casual,Sepia Women Pink Top,1595.99
43232,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012,Sports,Reebok Men White Acer Sports Shoes,382.49
33540,Women,Apparel,Topwear,Tops,Red,Summer,2012,Casual,Wrangler Women Maddy Red Top,2929.85
42840,Women,Accessories,Bags,Handbags,Black,Summer,2012,Casual,French Connection Women Black Handbag,2639.95
58928,Women,Accessories,Bags,Handbags,Olive,Summer,2010,Casual,Ivory Tag Olive Dip Sling Bag,1507.95
42542,Women,Apparel,Topwear,Kurtas,Blue,Summer,2012,Ethnic,Mother Earth Women Blue Kurta,846.9
48169,Women,Accessories,Wallets,Wallets,Brown,Winter,2016,Casual,Fossil Women Brown Wallet,2485.75
18194,Women,Apparel,Topwear,Tshirts,Green,Fall,2011,Casual,Flying Machine Women Graphic Green Tshirt,613.9
12594,Unisex,Apparel,Topwear,Tshirts,Blue,Fall,2011,Casual,Tantra Unisex Printed Blue Tshirts,890
57137,Women,Apparel,Bottomwear,Trousers,Khaki,Summer,2012,Casual,Elle Women Khaki Trousers,2423.25
56160,Women,Personal Care,Makeup,Kajal and Eyeliner,Green,Spring,2017,Casual,Colorbar I-Glide Jaded Eye Pencil 03,1799.85
51017,Women,Apparel,Innerwear,Bra,Navy Blue,Summer,2017,Casual,Enamor Eclipse Coloured Reveal Bra HB60,864.85
21210,Men,Footwear,Shoes,Casual Shoes,White,Fall,2011,Casual,Quiksilver Men White Cardone Casual Shoes,2141.9
45212,Women,Accessories,Watches,Watches,White,Winter,2016,Casual,CASIO ENTICER Women White Dial Watch A667,2397.95
14498,Men,Footwear,Shoes,Casual Shoes,Black,Fall,2011,Casual,Flying Machine Men Casual Black Casual Shoes,1318.9
40659,Women,Apparel,Topwear,Kurtas,Multi,Summer,2012,Ethnic,Span Women Multi Coloured Kurta,1384.9
46775,Men,Personal Care,Fragrance,Perfume and Body Mist,Brown,Spring,2017,Casual,Euroluxe Men Ammir Perfume,2758.99
11231,Women,Accessories,Watches,Watches,White,Winter,2016,Casual,Esprit Women Twist Houston White Watches,1613.5
58684,Women,Apparel,Topwear,Kurtas,Beige,Summer,2012,Ethnic,ALayna Women Printed Beige Kurta,2390.25
25257,Women,Accessories,Bags,Handbags,Tan,Summer,2012,Casual,Lino Perros Women Leatherette Tan Handbag,2258.99
11500,Women,Footwear,Shoes,Heels,Black,Winter,2015,Casual,Catwalk Women Lifestyle Black Heels,978.85
59648,Women,Apparel,Saree,Sarees,Multi,Fall,2012,Ethnic,FNF Multicoloured Evening Wear Sari,2397.49
44807,Women,Apparel,Topwear,Tops,White,Summer,2012,Casual,Spykar Women White Top,2305.99
12649,Men,Apparel,Topwear,Tshirts,White,Fall,2011,Casual,Probase Men Printed White Tshirts,2408.85
12285,Men,Apparel,Bottomwear,Trousers,Black,Fall,2011,Formal,Genesis Men Solid Black Trousers,2125.75
55292,Women,Personal Care,Lips,Lip Gloss,Pink,Spring,2017,Casual,Lakme Absolute Cherryshine Plump & Shine Pink Lip Gloss,1669.95
56627,Women,Personal Care,Skin,Face Moisturisers,Gold,Spring,2017,Casual,Olay Total Effects 7 in One Anti-Ageing Day Cream,979.95
16496,Men,Apparel,Topwear,Tshirts,Red,Fall,2011,Casual,Locomotive Men Printed Red TShirt,1399
28742,Women,Apparel,Topwear,Tops,Brown,Summer,2012,Casual,W Women Printed Dark Brown Top,2989.75
36224,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012,Casual,Nike Men Chukka Go Suede Black Shoes,1939
10386,Women,Accessories,Watches,Watches,White,Winter,2016,Casual,Puma Women Vitality Gold Stones  169 White Watches,527.99
26314,Men,Apparel,Bottomwear,Track Pants,Black,Summer,2012,Sports,Proline Men Black Track Pants,2418.75
27178,Men,Apparel,Topwear,Shirts,Grey,Summer,2012,Formal,Mark Taylor Men Striped Grey Shirt,1845.25
56885,Women,Footwear,Shoes,Heels,Red,Winter,2012,Casual,HM Women Red Heels,2632.75
53541,Women,Apparel,Innerwear,Briefs,White,Summer,2018,Casual,Amante Women Pack of 2 Bikini Briefs PFFL03,928.49
34027,Boys,Apparel,Topwear,Tshirts,White,Summer,2012,Casual,Gini and Jony Boys Printed White T-shirt,1689.9
24389,Women,Apparel,Topwear,Kurtas,Blue,Fall,2011,Ethnic,Folklore Women Blue Printed Kurta,988.99
18478,Men,Footwear,Shoes,Casual Shoes,Navy Blue,Fall,2011,Casual,Puma Men Yacht Lifevest Navy Casual Shoes,1511.9
6231,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011,Casual,Lee Men's Stallion Blue Green T-shirt,780.85
39208,Women,Footwear,Shoes,Heels,Beige,Winter,2015,Casual,Catwalk Women Beige Heels,73.5
46716,Women,Personal Care,Fragrance,Perfume and Body Mist,White,Spring,2017,Casual,Rasasi Women Innocence Perfume,1529.25
38644,Men,Apparel,Topwear,Tshirts,Black,Summer,2012,Casual,Nike Men Black Jdi City T-Shirt,1817.5
38647,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012,Casual,Nike Men Air Twilight Mid Black Casual Shoes,2643
55450,Women,Personal Care,Lips,Lipstick,Pink,Spring,2017,Casual,Revlon Plum Sexxxy Flirty Fuchsia Lipstick 54,1809.49
39948,Men,Footwear,Shoes,Casual Shoes,White,Spring,2013,Casual,GAS Men White Casual Shoes,2115.99
4558,Men,Footwear,Shoes,Sports Shoes,White,Summer,2011,Sports,Nike Men's Dunk High Orange Shoe,909
39214,Men,Footwear,Shoes,Formal Shoes,Black,Summer,2013,Formal,Franco Leone Men Black Formal Shoes,1214
10736,Women,Accessories,Bags,Handbags,Red,Winter,2015,Casual,Murcia Women Mcc Red Red Handbags,2158.5
57096,Women,Apparel,Bottomwear,Capris,Blue,Summer,2012,Casual,Elle Women Blue Chambray Capris,61.5
11896,Men,Footwear,Shoes,Formal Shoes,Black,Summer,2011,Formal,Franco Leone Men Formal Black Formal Shoes,2788.9
4521,Men,Footwear,Shoes,Sports Shoes,White,Summer,2011,Sports,Puma Men's Axis White Black Lime Shoe,1619
47323,Women,Accessories,Wallets,Wallets,Purple,Summer,2010,Casual,Baggit Women Purple Shell Baby Wallet,1810.9
19975,Men,Apparel,Topwear,Tshirts,Red,Fall,2011,Casual,United Colors of Benetton Men Red Polo TShirt,1947.75
16005,Men,Apparel,Topwear,Sweaters,Grey,Fall,2011,Casual,Turtle Stripes Men Grey Sweaters,257.85
49108,Women,Personal Care,Nails,Nail Polish,Black,Spring,2017,Casual,Deborah Shine Tech Black Nail Polish 30,298.9
50599,Men,Apparel,Innerwear,Briefs,Navy Blue,Summer,2016,Casual,Chromozome Men Navy Blue Briefs,1918.9
1551,Unisex,Sporting Goods,Sports Equipment,Footballs,Orange,Fall,2010,Sports,Puma Power Cat Trainer-OB Football,1903
7639,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011,Sports,Puma Men's Slogan Grey T-shirt,2092.25
9047,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2011,Sports,ADIDAS Men Agora Lea Black Sports Shoes,2849.49
54534,Men,Footwear,Shoes,Sports Shoes,White,Fall,2012,Sports,F Sports Men White Cyber Sports Shoes,862
56203,Women,Accessories,Jewellery,Pendant,Gold,Winter,2015,Casual,Estelle Women Gold Pendant,2723
28482,Men,Apparel,Topwear,Tshirts,Green,Summer,2012,Casual,Urban Yoga Men Printed Green T-shirt,309.95
13167,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2011,Sports,Skechers Men Prospeed Black Sports Shoes,1894.9
30323,Men,Apparel,Topwear,Tshirts,Black,Summer,2012,Casual,Myntra Men Ava Black T-shirt,1891.85
45132,Men,Accessories,Watches,Watches,White,Winter,2016,Casual,Casio Enticer Men White Dial Analogue Watch MTP-1216A-7BDF(A357),177.85
19786,Men,Apparel,Topwear,Tshirts,Navy Blue,Winter,2016,Casual,U.S. Polo Assn. Men Solid Navy Blue Tshirt,884.95
42826,Women,Apparel,Innerwear,Briefs,Pink,Summer,2012,Casual,Little Miss Intimates Women Pink Brief,1011.9
49538,Women,Accessories,Bags,Clutches,Gold,Summer,2012,Casual,Rocia Women Gold Clutch,1189.85
11730,Men,Apparel,Topwear,Tshirts,Yellow,Fall,2011,Casual,Lee Men Solid Yellow T-shirt,1254.95
37063,Women,Accessories,Belts,Belts,Black,Summer,2012,Casual,Lino Perros Women Black Belt,529.49
16774,Unisex,Accessories,Watches,Watches,White,Winter,2016,Casual,ADIDAS Originals Unisex White Dial Watch ADH2127,1567.95
28052,Men,Apparel,Innerwear,Briefs,Navy Blue,Summer,2016,Casual,Jockey ELANCE Men Navy Blue Pack of 2 Briefs 1009,711.49
25421,Men,Footwear,Shoes,Sports Shoes,Black,Summer,2012,Sports,Nike Men Revolution MSL Black Sports Shoes,2132.5
13191,Men,Footwear,Shoes,Casual Shoes,Green,Fall,2011,Casual,Puma Men Eco ortholite Green Casual Shoes,1636.5
57117,Women,Apparel,Topwear,Tops,White,Summer,2012,Casual,Elle Women White Vintage Top,2012.99
39033,Men,Accessories,Cufflinks,Cufflinks,Steel,Summer,2012,Formal,Belmonte Men Steel Bright Assorted Cufflinks,2269.85
11707,Men,Apparel,Topwear,Shirts,Purple,Fall,2011,Casual,Lee Men Purple Check Shirt,57.99
40766,Men,Accessories,Headwear,Caps,Navy Blue,Fall,2012,Casual,Quiksilver Men Navy Blue Flex Pintails Cap,783.75
58145,Unisex,Accessories,Bags,Backpacks,Black,Summer,2012,Casual,Puma Unisex Black Backpack,2544.95
26530,Men,Footwear,Shoes,Casual Shoes,Purple,Spring,2013,Casual,Gas Men Aishley Greyish Purple Casual Shoes,889.25
36767,Men,Accessories,Watches,Watches,Green,Winter,2016,Casual,Maxima Men Green Dial Watch,1109.75
30744,Men,Apparel,Topwear,Kurtas,Blue,Summer,2012,Ethnic,Fabindia Men Blue Printed Kurta,360.25
55029,Women,Personal Care,Lips,Lipstick,Purple,Spring,2017,Casual,Lakme Absolute Matte Elegant Bloom Lipstick 202,1117.99
32402,Women,Apparel,Topwear,Tops,Pink,Summer,2012,Casual,Arrow Woman Printed Multi Coloured Top,2005.9
21929,Women,Apparel,Topwear,Kurtas,Blue,Fall,2011,Ethnic,BIBA Women Printed Blue Kurta,2742.49
2120,Women,Apparel,Topwear,Tops,Navy Blue,Winter,2010,Casual,Lee Women Navy Blue Top,2142.85
5993,Men,Apparel,Topwear,Shirts,Green,Summer,2011,Casual,Locomotive Men Green Grey White Checked Shirt,2873.49
44188,Women,Footwear,Flip Flops,Flip Flops,Black,Winter,2012,Casual,iPanema Women Black Flip Flops,487.49
35460,Boys,Apparel,Topwear,Tshirts,Green,Summer,2012,Casual,Doodle Boys Printed Green T-shirt,2701.5
45838,Women,Apparel,Topwear,Kurtas,Brown,Summer,2012,Ethnic,Vishudh Women Light Brown Kurta,2464.99
8608,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011,Casual,Scullers Men Navy Blue Polo T-Shirts,2584.5
14131,Women,Apparel,Bottomwear,Jeans,Blue,Fall,2011,Casual,Flying Machine Women Washed Blue Jeans,2910.5
57196,Women,Apparel,Topwear,Tunics,Red,Summer,2012,Casual,Elle Women Red Tunic,1740.9
20116,Women,Apparel,Topwear,Kurtis,Red,Fall,2011,Ethnic,Diva Women Printed Red Kurti,1309.25
20062,Women,Accessories,Headwear,Caps,Purple,Fall,2011,Casual,United Colors of Benetton Women Solid Purple Cap,2696.95
25284,Women,Accessories,Bags,Handbags,Brown,Summer,2012,Casual,Lino Perros Women Leatherite Brown Handbag,1171.85
5281,Men,Apparel,Topwear,Tshirts,Blue,Summer,2011,Casual,Classic Polo Men's Blue Green Logo Polo T-shirt,2479
31814,Men,Accessories,Watches,Watches,Black,Winter,2016,Casual,Titan Men Black Dial Watch,1632.5
7791,Men,Apparel,Topwear,Tshirts,Green,Fall,2011,Casual,Proline Men's Polo Solid Olive T-shirt,2124.25
31642,Men,Apparel,Topwear,Shirts,Black,Summer,2012,Casual,Indigo Nation Men Black Shirt,1664.95
53357,Unisex,Accessories,Sports Accessories,Wristbands,Red,Fall,2013,Sports,Puma Unisex Pack of 2 Red Wristband,1120.49
7134,Men,Apparel,Bottomwear,Track Pants,Navy Blue,Fall,2011,Casual,Urban Yoga Men Bottom Navy Yoga Pants,1617.95
23624,Girls,Apparel,Topwear,Tops,White,Fall,2011,Casual,Doodle Kids Girls White I love Shopping Top,1112.5
57122,Women,Apparel,Topwear,Tops,White,Summer,2012,Casual,Elle Women White Tops,2219.25
28789,Men,Apparel,Topwear,Shirts,White,Summer,2012,Casual,Denizen Men White Shirt,2364.49
4727,Boys,Apparel,Topwear,Tshirts,Blue,Summer,2011,Casual,Disney Kids Boy's Regatta Annual Blue Teen Kidswear,624.49
55281,Women,Personal Care,Makeup,Highlighter and Blush,Pink,Spring,2017,Casual,Lakme Cheek Chromatic Baked Blusher,1589.85
39015,Women,Accessories,Watches,Watches,Black,Winter,2016,Casual,CASIO ENTICER Women Black Dial Analogue Watch A623 ,965.25
44852,Men,Apparel,Topwear,Tshirts,Grey Melange,Summer,2012,Casual,Puma Men Grey Melange Ferrari T-shirt,2286.49
31211,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012,Sports,Nike Men Air Ring Leader Low White Sports Shoes,2815.49
56571,Women,Personal Care,Makeup,Foundation and Primer,Skin,Spring,2017,,Streetwear Stay On Mineral Toast Foundation,1143
12535,Men,Apparel,Topwear,Tshirts,Grey,Fall,2011,Casual,Puma Men Printed Grey Tshirts,1585.99
10475,Men,Apparel,Topwear,Shirts,Brown,Fall,2011,Casual,Flying Machine Men FS Solid Brown Shirts,2537.49
48241,Boys,Apparel,Topwear,Tshirts,Cream,Summer,2012,Casual,Avengers Boys Cream Printed T-shirt,1850.25
15103,Women,Apparel,Topwear,Kurtas,Red,Fall,2011,Ethnic,Mother Earth Women Printed Red Kurtas,571.85
31282,Men,Apparel,Topwear,Tshirts,Green,Summer,2012,Casual,Puma Men Bonn Graphic Green T-shirt,289.25
43622,Women,Apparel,Topwear,Tops,Grey,Summer,2012,Casual,Vero Moda Women Grey Top,2333.99
7400,Men,Footwear,Shoes,Formal Shoes,Brown,Winter,2018,Formal,Red Tape Men Brown Shoes,1945.49
33853,Men,Footwear,Shoes,Casual Shoes,Grey,Summer,2012,Casual,Puma Men Bolt Hawthorne Hex Grey Shoes,2708
14844,Men,Accessories,Wallets,Wallets,Black,Summer,2011,Casual,United Colors of Benetton Men Solid Black Wallets,495.25
18696,Men,Apparel,Innerwear,Briefs,Black,Summer,2016,Casual,Hanes Men Black Ultimate Duo Dry Cotton Stretch Bikini Briefs,1574.49
36411,Men,Accessories,Socks,Socks,Navy Blue,Summer,2016,Casual,Reid & Taylor Men Navy Blue Socks,2007.75
46087,Women,Footwear,Shoes,Casual Shoes,Silver,Summer,2012,Casual,ADIDAS Women Silver Magique Shoes,1647.99
24600,Men,Apparel,Topwear,Shirts,Red,Fall,2011,Formal,Mark Taylor Men Red Striped Shirt,2610.25
38015,Men,Accessories,Watches,Watches,Black,Winter,2016,Casual,Q&Q Men Black Dial Watch,1138.75
33462,Women,Accessories,Belts,Belts,Brown,Summer,2012,Casual,Baggit Women Getz Taj Brown Belt,2073.5
33488,Men,Apparel,Topwear,Shirts,Purple,Summer,2012,Casual,Doodle Kids Boy Check Purple Shirt,551.95
16015,Men,Accessories,Scarves,Scarves,Black,Fall,2011,Casual,Turtle Check Men Black Scarf,1188.9
37944,Women,Apparel,Topwear,Tops,Green,Summer,2012,Casual,Mineral Women Green Top,1207.49
8461,Women,Apparel,Topwear,Tops,Pink,Fall,2011,Casual,Jealous 21 Women Jealous Caley Pink Top Pink Tops,2425.5
15121,Men,Apparel,Bottomwear,Trousers,Charcoal,Fall,2011,Formal,Arrow Men Autoflex Charcoal Trousers,1654.25
7143,Women,Apparel,Topwear,Shirts,Blue,Fall,2011,Casual,Scullers For Her Women Light Work Blue Shirts,57.25
32144,Men,Apparel,Innerwear,Briefs,White,Summer,2016,Casual,Playboy Men Pack of 2 White Briefs,865.85
17386,Men,Accessories,Mufflers,Mufflers,Black,Fall,2011,Casual,Reid & Taylor Men Solid Black Muffler,2458.75
21407,Men,Apparel,Topwear,Tshirts,White,Fall,2011,Casual,Locomotive Men Printed White T-shirt,2959.49
20506,Women,Accessories,Bags,Handbags,Pink,Winter,2015,Casual,Baggit Women Pink Banjara Taj Handbag,1655.75
15107,Women,Apparel,Topwear,Tops,Beige,Fall,2011,Ethnic,Mother Earth Women Printed Beige Tops,618
44711,Men,Footwear,Flip Flops,Flip Flops,Navy Blue,Summer,2012,Casual,Lotto Men Red Campione Flip Flops,971.95
3107,Men,Apparel,Topwear,Tshirts,Black,Summer,2011,Casual,Probase Men's Cheap Fast & Easy Black T-shirt,781
18759,Women,Apparel,Topwear,Shirts,Blue,Fall,2011,Casual,Arrow Woman Aiyanna Blue Shirt,429.95
16923,Men,Apparel,Topwear,Shirts,Black,Fall,2011,Casual,Spykar Men Black Shirt,1595.49
44150,Men,Personal Care,Fragrance,Deodorant,Brown,Spring,2017,Casual,Nike Fragrances Brown Urban Musk Deo,2963.75
12149,Women,Apparel,Topwear,Kurtis,Blue,Fall,2011,Ethnic,Aurelia Women Printed Blue Kurtis,2459.5
53579,Men,Free Items,Free Gifts,Free Gifts,Blue,Winter,2016,Casual,Q&Q Men Blue Dial Watch,1319.49
38236,Unisex,Accessories,Eyewear,Sunglasses,Black,Winter,2016,Casual,Polaroid Unisex Sunglasses,225.99
2603,Men,Apparel,Topwear,Tshirts,Black,Summer,2011,Casual,ADIDAS Men's Black T-shirt,224.9
55534,Women,Personal Care,Skin,Face Moisturisers,White,Spring,2017,Casual,Revlon Touch & Glow Pimple Corrector,1856.9
56844,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012,Casual,John Players Men Blue Jeans,2836.99
10171,Men,Footwear,Shoes,Formal Shoes,Brown,Fall,2011,Formal,United Colors of Benetton Men vertigo Brown Shoes,877.85
53405,Women,Apparel,Topwear,Kurtas,Cream,Fall,2012,Ethnic,Alma Women Printed Cream Kurta,1270.85
